,player_id,Current_club_ID,Name,Main_position,Season_year,Market_Value,Date_of_birth,Age,Height,Foot,Ajent
15769,297645,749,Riccardo Marchizza,Left-Back,2021,2000000.0,26-Mar-98,23.0,"1,86",left,MM-Management 
15770,641553,749,Alessio Rizza,Left-Back,2021,150000.0,7-Mar-03,18.0,,left,
15771,183841,749,Petar Stojanovic,Right-Back,2021,3000000.0,7-Oct-95,25.0,"1,78",right,AR Sport Management 
15772,197745,749,Riccardo Fiamozzi,Right-Back,2021,500000.0,18-May-93,28.0,"1,75",right,
15773,467992,749,Samuele Ricci,Defensive Midfield,2021,12000000.0,21-Aug-01,19.0,"1,80",right,CAA Base Ltd 
15774,543771,749,Kristjan Asllani,Defensive Midfield,2021,10000000.0,9-Mar-02,19.0,"1,75",right,BE Sport Management 
15775,171159,749,Leo Stulac,Defensive Midfield,2021,2200000.0,26-Sep-94,26.0,"1,75",right,AR Sport Management 
15776,616169,749,Duccio Degli Innocenti,Defensive Midfield,2021,500000.0,28-Apr-03,18.0,"1,80",right,Green Soccer 
15777,390117,749,Samuele Damiani,Defensive Midfield,2021,250000.0,30-Jan-98,23.0,"1,78",both,GG11  
15778,387234,749,Szymon Zurkowski,Central Midfield,2021,7000000.0,25-Sep-97,23.0,"1,85",right,KFM 
15779,240934,749,Filippo Bandinelli,Central Midfield,2021,3000000.0,29-Mar-95,26.0,"1,80",left,MM-Management 
15780,192638,749,Nicolas Haas,Central Midfield,2021,3000000.0,23-Jan-96,25.0,"1,78",right,IFM 
15781,193867,749,Liam Henderson,Central Midfield,2021,2800000.0,25-Apr-96,25.0,"1,83",right,ES 
15782,201040,749,Marco Benassi,Central Midfield,2021,2400000.0,8-Sep-94,26.0,"1,84",right,Romano Eleven SAS 
15783,291400,749,Giovanni Crociata,Central Midfield,2021,550000.0,11-Aug-97,23.0,"1,74",right,World Soccer Agency 
15784,691482,749,Jacopo Fazzini,Central Midfield,2021,250000.0,16-Mar-03,18.0,"1,78",right,
15785,390177,749,Nedim Bajrami,Attacking Midfield,2021,10000000.0,28-Feb-99,22.0,"1,79",right,LIAN Sports Group 
15786,162961,749,Valerio Verre,Attacking Midfield,2021,2500000.0,11-Jan-94,27.0,"1,81",both,CAA Base Ltd 
15787,641537,749,Tommaso Baldanzi,Attacking Midfield,2021,800000.0,23-Mar-03,18.0,"1,70",left,P&P Sport ... 
15788,38607,749,Federico Di Francesco,Left Winger,2021,2000000.0,14-Jun-94,27.0,"1,71",right,YOU FIRST 
15789,315865,749,Andrea Pinamonti,Centre-Forward,2021,20000000.0,19-May-99,22.0,"1,85",right,Team Raiola 
15791,160344,749,Leonardo Mancuso,Centre-Forward,2021,2700000.0,26-May-92,29.0,"1,82",right,Branchini Associati ... 
15792,134983,749,Andrea La Mantia,Centre-Forward,2021,1300000.0,6-May-91,30.0,"1,90",right,FK Sport Management ... 
15793,603891,749,Emmanuel Ekong,Centre-Forward,2021,300000.0,25-Jun-02,19.0,"1,76",right,Reset Group Srl 
15794,317057,252,Adrian Semper,Goalkeeper,2021,1500000.0,12-Jan-98,23.0,"1,94",right,P&P Sport ... 
15796,234880,252,Lorenzo Andrenacci,Goalkeeper,2021,100000.0,2-Jan-95,26.0,"1,88",right,QUAN SPORTS ... 
15797,22318,252,Federico Marchetti,Goalkeeper,2021,100000.0,7-Feb-83,38.0,"1,88",left,Gea World 
15798,320871,252,Rok Vodisek,Goalkeeper,2021,50000.0,5-Dec-98,22.0,"1,89",right,PRO TRANSFER 
15799,338672,252,Zinho Vanheusden,Centre-Back,2021,8000000.0,29-Jul-99,21.0,"1,87",right,Stirr Associates 
15800,367284,252,Leo Östigard,Centre-Back,2021,5000000.0,28-Nov-99,21.0,"1,82",right,Solbakken / Player ... 
15801,532937,252,Johan Vásquez,Centre-Back,2021,4000000.0,22-Oct-98,22.0,"1,84",left,VS Sinergia 
15802,124715,252,Nikola Maksimovic,Centre-Back,2021,2500000.0,25-Nov-91,29.0,"1,93",right,Seven Stars 
15803,199927,252,Davide Biraschi,Centre-Back,2021,2000000.0,2-Jul-94,26.0,"1,82",right,MM-Management 
15804,176139,252,Mattia Bani,Centre-Back,2021,1800000.0,10-Dec-93,27.0,"1,88",right,
15805,34198,252,Andrea Masiello,Centre-Back,2021,400000.0,5-Feb-86,35.0,"1,84",right,PDP s.r.l.  ... 
15806,500164,252,Laurens Serpe,Centre-Back,2021,175000.0,7-Feb-01,20.0,"1,93",both,Gr Sports 
15807,459658,252,Andrea Cambiaso,Left-Back,2021,5000000.0,20-Feb-00,21.0,"1,83",both,BC Group 
15808,502821,252,Riccardo Calafiori,Left-Back,2021,3500000.0,19-May-02,19.0,"1,88",left,World Soccer Agency 
15809,309393,252,Lennart Czyborra,Left-Back,2021,2300000.0,3-May-99,22.0,"1,81",left,Teamgeist ... 
15810,44136,252,Domenico Criscito,Left-Back,2021,600000.0,30-Dec-86,34.0,"1,83",left,PDP s.r.l.  ... 
15811,237666,252,Silvan Hefti,Right-Back,2021,5000000.0,25-Oct-97,23.0,"1,82",right,Soccer Mondial AG 
15812,313477,252,Paolo Ghiglione,Right-Back,2021,2000000.0,2-Feb-97,24.0,"1,91",right,TMP SOCCER srl  
15813,167491,252,Stefano Sabelli,Right-Back,2021,1500000.0,13-Jan-93,28.0,"1,76",right,MM-Management 
15814,525704,252,Nicolò Rovella,Defensive Midfield,2021,10000000.0,4-Dec-01,19.0,"1,79",right,Gr Sports 
15815,313830,252,Pablo Galdames,Defensive Midfield,2021,3000000.0,30-Dec-96,24.0,"1,76",right,PW SOCCER ... 
15817,40633,252,Milan Badelj,Defensive Midfield,2021,1000000.0,25-Feb-89,32.0,"1,86",right,World Soccer Agency 
15818,21905,252,Valon Behrami,Defensive Midfield,2021,300000.0,19-Apr-85,36.0,"1,84",right,QUAN SPORTS ... 
15819,232454,252,Nadiem Amiri,Central Midfield,2021,8000000.0,27-Oct-96,24.0,"1,80",right,
15820,503871,252,Morten Frendrup,Central Midfield,2021,3700000.0,7-Apr-01,20.0,"1,78",right,Boutique Transfers 
15821,167859,252,Stefano Sturaro,Central Midfield,2021,3000000.0,9-Mar-93,28.0,"1,81",right,
15823,394304,252,Manolo Portanova,Central Midfield,2021,2500000.0,2-Jun-00,21.0,"1,83",right,Matteo Materazzi 
15824,315862,252,Filippo Melegoni,Central Midfield,2021,2000000.0,18-Feb-99,22.0,"1,86",right,Gr Sports 
15825,301236,252,Francesco Cassata,Central Midfield,2021,900000.0,16-Jul-97,23.0,"1,83",right,Gr Sports 
15826,702372,252,Steeve-Mike Eyango,Central Midfield,2021,150000.0,20-Feb-01,20.0,"1,80",right,MSE agency 
15827,287700,252,Mohamed Fares,Left Midfield,2021,4000000.0,15-Feb-96,25.0,"1,83",left,Team Raiola 
15829,305947,252,Albert Gudmundsson,Right Winger,2021,2400000.0,15-Jun-97,24.0,"1,77",right,GG11  
15830,623040,252,Yayah Kallon,Right Winger,2021,1500000.0,30-Jun-01,20.0,"1,75",left,
15831,12563,252,Goran Pandev,Second Striker,2021,400000.0,27-Jul-83,37.0,"1,84",left,
15832,589737,252,Kelvin Yeboah,Centre-Forward,2021,5000000.0,6-May-00,21.0,"1,85",right,P&P Sport ... 
15833,432092,252,Roberto Piccoli,Centre-Forward,2021,4000000.0,27-Jan-01,20.0,"1,90",right,Gr Sports 
15835,88683,252,Mattia Destro,Centre-Forward,2021,3000000.0,20-Mar-91,30.0,"1,82",right,Football Now Limited 
15836,199953,252,Caleb Ekuban,Centre-Forward,2021,1800000.0,23-Mar-94,27.0,"1,82",right,
15838,340151,252,Andrea Favilli,Centre-Forward,2021,1500000.0,17-May-97,24.0,"1,91",right,World Soccer Agency 
15839,553757,252,Aleksander Buksa,Centre-Forward,2021,1200000.0,15-Jan-03,18.0,"1,89",left,Gianluca Di Carlo 
15840,364132,252,Flavio Bianchi,Centre-Forward,2021,900000.0,24-Jan-00,21.0,"1,78",right,FUTURA 2 
15841,30690,607,Sergio Romero,Goalkeeper,2021,700000.0,22-Feb-87,34.0,"1,92",right,CAA Stellar 
15842,135747,607,Luca Lezzerini,Goalkeeper,2021,500000.0,24-Mar-95,26.0,"1,95",right,MM-Management 
15843,616228,607,Filippo Neri,Goalkeeper,2021,250000.0,4-Dec-02,18.0,"1,88",right,
15844,12359,607,Niki Mäenpää,Goalkeeper,2021,200000.0,23-Jan-85,36.0,"1,87",right,CAA Stellar 
15845,323929,607,Bruno Bertinato,Goalkeeper,2021,75000.0,31-May-98,23.0,"1,94",left,Wasserman 
15846,529833,607,Riccardo Pigozzo,Goalkeeper,2021,25000.0,26-Feb-00,21.0,"1,93",right,Keyscout Football 
15847,721481,607,Roman Lazar,Goalkeeper,2021,,28-Jun-05,16.0,,,
15848,392771,607,Ethan Ampadu,Centre-Back,2021,13000000.0,14-Sep-00,20.0,"1,83",right,Platinum One Group 
15849,197470,607,Mattia Caldara,Centre-Back,2021,3500000.0,5-May-94,27.0,"1,87",right,Gr Sports 
15850,239099,607,Pietro Ceccaroni,Centre-Back,2021,2400000.0,21-Dec-95,25.0,"1,88",left,Italian Managers ... 
15851,438961,607,Michael Svoboda,Centre-Back,2021,900000.0,15-Oct-98,22.0,"1,95",right,think forward 
15852,198873,607,Marco Modolo,Centre-Back,2021,400000.0,23-Mar-89,32.0,"1,86",right,
15853,907619,607,Melvin Rémy,Centre-Back,2021,50000.0,19-Jul-03,17.0,"1,86",right,FDM 
15854,894579,607,Morré Makadji,Centre-Back,2021,,2-Mar-04,17.0,"1,87",left,Darren Dein 
15855,239934,607,Maximilian Ullmann,Left-Back,2021,2000000.0,17-Jun-96,25.0,"1,80",left,HAGMAYR ... 
15856,228444,607,Ridgeciano Haps,Left-Back,2021,1800000.0,12-Jun-93,28.0,"1,75",left,SEG 
15857,378260,607,David Schnegg,Left-Back,2021,500000.0,29-Sep-98,22.0,"1,85",left,CONNEXION 
15858,21972,607,Cristian Molinaro,Left-Back,2021,250000.0,30-Jul-83,37.0,"1,82",left,no agent 
15860,309944,607,Tyronne Ebuehi,Right-Back,2021,1400000.0,16-Dec-95,25.0,"1,87",right,Prime11 
15861,242078,607,Ales Mateju,Right-Back,2021,1000000.0,3-Jun-96,25.0,"1,85",right,
15862,654543,607,Jakob Pálsson,Right-Back,2021,100000.0,7-Jan-03,18.0,,,CAA Stellar 
15863,204987,607,Dor Peretz,Defensive Midfield,2021,1400000.0,17-May-95,26.0,"1,85",right,NIM-Group Sport ... 
15864,287875,607,Luca Fiordilino,Defensive Midfield,2021,1000000.0,25-Jul-96,24.0,"1,78",right,A.& G. Football ... 
15865,102984,607,Antonio Junior Vacca,Defensive Midfield,2021,700000.0,13-May-90,31.0,"1,70",right,Avvocato Claudio ... 
15866,718088,607,Damiano Pecile,Defensive Midfield,2021,100000.0,11-Apr-02,19.0,"1,79",right,CAA Stellar 
15867,817275,607,Filippo Mozzo,Defensive Midfield,2021,,21-Apr-04,17.0,"1,75",right,USM GROUP  
15868,504209,607,Gianluca Busio,Central Midfield,2021,8500000.0,28-May-02,19.0,"1,72",right,Octagon 
15870,670096,607,Tanner Tessmann,Central Midfield,2021,2500000.0,24-Sep-01,19.0,"1,88",right,PROSPORT Management 
15871,216599,607,Domen Crnigoj,Central Midfield,2021,1500000.0,18-Nov-95,25.0,"1,88",right,Marcel Kacinari 
15872,165531,607,Jacopo Dezi,Central Midfield,2021,500000.0,10-Feb-92,29.0,"1,78",right,
15873,393804,607,Sofian Kiyine,Left Midfield,2021,2100000.0,2-Oct-97,23.0,"1,82",right,Relatives 
15874,200188,607,Mattia Aramu,Attacking Midfield,2021,4000000.0,14-May-95,26.0,"1,80",left,M.A.R.A.T. Football ... 
15875,377665,607,Arnór Sigurdsson,Attacking Midfield,2021,2300000.0,15-May-99,22.0,"1,77",right,CAA Stellar 
15876,446491,607,Daan Heymans,Attacking Midfield,2021,1200000.0,15-Jun-99,22.0,"1,89",right,SEG 
15877,270515,607,Lauri Ala-Myllymäki,Attacking Midfield,2021,300000.0,4-Jun-97,24.0,"1,82",right,PRO Profil GmbH 
15878,623872,607,Patrick Leal,Attacking Midfield,2021,75000.0,21-Feb-03,18.0,"1,83",right,PRO FC 
15879,238950,607,Francesco Di Mariano,Left Winger,2021,2000000.0,20-Apr-96,25.0,"1,77",right,Italian Managers ... 
15880,406042,607,Dennis Johnsen,Left Winger,2021,1400000.0,17-Feb-98,23.0,"1,85",right,PURE 
15882,566613,607,Bjarki Bjarkason,Left Winger,2021,150000.0,11-May-00,21.0,"1,80",right,CAA Stellar 
15883,566861,607,Issa Bah,Left Winger,2021,75000.0,5-Jul-02,18.0,"1,73",right,PRO Profil GmbH 
15884,524428,607,Nicolas Galazzi,Right Winger,2021,225000.0,18-Dec-00,20.0,"1,82",left,Gea World 
15885,659781,607,Jack de Vries,Right Winger,2021,200000.0,28-Mar-02,19.0,"1,78",left,CAA Stellar 
15887,413605,607,David Okereke,Centre-Forward,2021,4500000.0,29-Aug-97,23.0,"1,81",right,Patrick Bastianelli 
15889,164534,607,Francesco Forte,Centre-Forward,2021,1700000.0,1-May-93,28.0,"1,87",left,G.E.V. ... 
15890,271622,607,Óttar Magnús Karlsson,Centre-Forward,2021,300000.0,21-Feb-97,24.0,"1,90",left,SEG 
15891,806524,607,Hilmir Rafn Mikaelsson,Centre-Forward,2021,,2-Feb-04,17.0,"1,89",right,CAA Stellar 
15892,197929,3522,Ivan Provedel,Goalkeeper,2021,3500000.0,17-Mar-94,27.0,"1,94",right,Keeper Football ... 
15893,79045,3522,Jeroen Zoet,Goalkeeper,2021,850000.0,6-Jan-91,30.0,"1,89",right,Key United 
15894,602299,3522,Petar Zovko,Goalkeeper,2021,100000.0,25-Mar-02,19.0,"1,92",left,PRO TRANSFER 
15895,357003,3522,Martin Erlic,Centre-Back,2021,5500000.0,24-Jan-98,23.0,"1,93",right,Gr Sports 
15896,292772,3522,Dimitrios Nikolaou,Centre-Back,2021,4000000.0,13-Aug-98,22.0,"1,88",left,LIAN Sports Group 
15897,425918,3522,Jakub Kiwior,Centre-Back,2021,3000000.0,15-Feb-00,21.0,"1,89",left,FairSport 
15898,372809,3522,Petko Hristov,Centre-Back,2021,1000000.0,1-Mar-99,22.0,"1,91",right,PMRS Management 
15899,632831,3522,Nicolò Bertola,Centre-Back,2021,300000.0,23-Mar-03,18.0,"1,92",right,TMP SOCCER srl  
15900,268178,3522,Arkadiusz Reca,Left-Back,2021,3000000.0,17-Jun-95,26.0,"1,87",left,topgoal sports ... 
15902,287367,3522,Luca Vignali,Right-Back,2021,1300000.0,11-Jan-96,25.0,"1,86",right,
15903,624548,3522,Salva Ferrer,Right-Back,2021,1300000.0,21-Jan-98,23.0,"1,84",right,MSSports 
15904,435213,3522,Léo Sena,Defensive Midfield,2021,1500000.0,31-Dec-95,25.0,"1,75",right,R13 Fussball 
15905,131731,3522,Mehdi Bourabia,Defensive Midfield,2021,900000.0,7-Aug-91,29.0,"1,83",right,Excellence Sport 
15906,344595,3522,Aurélien Nguiamba,Defensive Midfield,2021,400000.0,18-Jan-99,22.0,"1,79",left,BS Group - BS Law 
15907,353796,3522,Giulio Maggiore,Central Midfield,2021,8500000.0,12-Mar-98,23.0,"1,84",right,World Soccer Agency 
15908,257751,3522,Simone Bastoni,Central Midfield,2021,7500000.0,5-Nov-96,24.0,"1,81",left,Italian Managers ... 
15909,579294,3522,Aimar Sher,Central Midfield,2021,1000000.0,20-Dec-02,18.0,"1,75",right,BHM Sports Agency 
15910,96806,3522,Jacopo Sala,Central Midfield,2021,500000.0,5-Dec-91,29.0,"1,81",right,
15911,632829,3522,Niccolò Pietra,Central Midfield,2021,100000.0,28-Sep-03,17.0,"1,89",right,Elevenelite 
15912,587458,3522,Kevin Agudelo,Attacking Midfield,2021,3500000.0,14-Nov-98,22.0,"1,78",left,GG11  
15913,203842,3522,Viktor Kovalenko,Attacking Midfield,2021,3000000.0,14-Feb-96,25.0,"1,82",right,ProStar 
15914,241076,3522,Emmanuel Gyasi,Left Winger,2021,2500000.0,11-Jan-94,27.0,"1,81",right,
15915,540827,3522,Suf Podgoreanu,Left Winger,2021,500000.0,20-Jan-02,19.0,"1,93",right,P&P Sport ... 
15917,567217,3522,Ebrima Colley,Right Winger,2021,3200000.0,1-Feb-00,21.0,"1,80",right,Sportlex Srl 
15918,883048,3522,Dennis Deloriè,Second Striker,2021,,6-Nov-04,16.0,,,S! 
15920,459661,3522,Eddie Salcedo,Centre-Forward,2021,3500000.0,1-Oct-01,19.0,"1,78",right,YOU FIRST 
15921,354814,3522,M'Bala Nzola,Centre-Forward,2021,2000000.0,18-Aug-96,24.0,"1,85",left,Relatives 
15923,482836,3522,David Strelec,Centre-Forward,2021,1400000.0,4-Apr-01,20.0,"1,85",left,Atlas Sports 
15924,243225,3522,Samuel Mraz,Centre-Forward,2021,600000.0,13-May-97,24.0,"1,83",right,FairSport 
15925,581912,3522,Diego Zuppel,Centre-Forward,2021,50000.0,13-Oct-02,18.0,"1,92",left,20 Sport 
15926,99254,380,Luigi Sepe,Goalkeeper,2021,1400000.0,8-May-91,30.0,"1,85",left,M.A.R.A.T. Football ... 
15927,73090,380,Vid Belec,Goalkeeper,2021,500000.0,6-Jun-90,31.0,"1,92",right,Alberto Jimmy ... 
15928,55000,380,Vincenzo Fiorillo,Goalkeeper,2021,300000.0,13-Jan-90,31.0,"1,90",left,BC Group 
15929,541282,380,Antonio Russo,Goalkeeper,2021,100000.0,1-Feb-00,21.0,"1,88",right,
15930,256996,380,Guido Guerrieri,Goalkeeper,2021,75000.0,25-Feb-96,25.0,"1,87",right,no agent 
15931,606614,380,Jacopo De Matteis,Goalkeeper,2021,50000.0,28-Dec-02,18.0,"1,86",,Antonio Burdi 
15932,568559,380,Radu Dragusin,Centre-Back,2021,3500000.0,3-Feb-02,19.0,"1,91",right,Oscar Bentancourt 
15933,346561,380,Luca Ranieri,Centre-Back,2021,2500000.0,23-Apr-99,22.0,"1,87",left,M.A.R.A.T. Football ... 
15934,205054,380,Norbert Gyomber,Centre-Back,2021,1000000.0,3-Jul-92,28.0,"1,89",right,BSM 
15935,226058,380,Luka Bogdan,Centre-Back,2021,850000.0,26-Mar-96,25.0,"1,95",right,Gea World 
15936,240786,380,Riccardo Gagliolo,Centre-Back,2021,800000.0,28-Apr-90,31.0,"1,80",left,GG11  
15938,50617,380,Stefan Strandberg,Centre-Back,2021,500000.0,25-Jul-90,30.0,"1,89",right,
15939,111433,380,Frédéric Veseli,Centre-Back,2021,400000.0,20-Nov-92,28.0,"1,83",right,CFA Sports 
15940,393904,380,Filippo Delli Carri,Centre-Back,2021,350000.0,3-May-99,22.0,"1,91",left,Gea World 
15941,57633,380,Ramzi Aya,Centre-Back,2021,250000.0,8-Feb-90,31.0,"1,84",right,Avvocato Claudio ... 
15942,816930,380,Andrei Motoc,Centre-Back,2021,100000.0,13-Apr-02,19.0,"1,95",right,Gea World 
15943,709579,380,Mario Perrone,Centre-Back,2021,75000.0,6-Feb-03,18.0,,left,
15944,616631,380,Matteo Ruggeri,Left-Back,2021,2000000.0,11-Jul-02,18.0,"1,87",left,TMP SOCCER srl  
15945,815941,380,Tommaso De Lorenzo,Left-Back,2021,,12-Jan-04,17.0,,left,
15946,250153,380,Pasquale Mazzocchi,Right-Back,2021,1500000.0,27-Jul-95,25.0,"1,83",right,Luigi Lauro SBM srl  
15947,392966,380,Nadir Zortea,Right-Back,2021,1400000.0,19-Jun-99,22.0,"1,75",right,TMP SOCCER srl  
15948,407885,380,Wajdi Kechrida,Right-Back,2021,800000.0,5-Nov-95,25.0,"1,84",right,World in Motion 
15949,46105,380,Ivan Radovanovic,Defensive Midfield,2021,600000.0,29-Aug-88,32.0,"1,87",right,P&P Sport ... 
15950,136133,380,Andrea Schiavone,Defensive Midfield,2021,400000.0,25-Feb-93,28.0,"1,76",right,Reset Group Srl 
15951,84766,380,Francesco Di Tacchio,Defensive Midfield,2021,400000.0,20-Apr-90,31.0,"1,86",left,M.A.R.A.T. Football ... 
15952,607854,380,Éderson,Central Midfield,2021,13000000.0,7-Jul-99,21.0,"1,83",right,Link 
15953,406806,380,Emil Bohinen,Central Midfield,2021,4000000.0,12-Mar-99,22.0,"1,89",left,Solbakken / Player ... 
15955,472161,380,Mamadou Coulibaly,Central Midfield,2021,2500000.0,3-Feb-99,22.0,"1,83",right,FK Sport Management ... 
15956,298635,380,Grigoris Kastanos,Central Midfield,2021,1500000.0,30-Jan-98,23.0,"1,79",left,M.A.R.A.T. Football ... 
15957,84442,380,Leonardo Capezzi,Central Midfield,2021,600000.0,28-Mar-95,26.0,"1,78",right,Gr Sports 
15958,45581,380,Joel Obi,Central Midfield,2021,500000.0,22-May-91,30.0,"1,78",left,Gea World 
15959,708084,380,Alessandro Russo,Central Midfield,2021,100000.0,6-Sep-03,17.0,,right,
15960,704347,380,Antonio Pio Iervolino,Central Midfield,2021,50000.0,23-May-03,18.0,,,Vigo Global Sport ... 
15961,260777,380,Sedrick Kalombo,Right Midfield,2021,150000.0,8-Feb-95,26.0,"1,78",both,Andrea Cattoli 
15962,287600,380,Pawel Jaroszynski,Left Midfield,2021,600000.0,2-Oct-94,26.0,"1,84",left,P&P Sport ... 
15964,22068,380,Franck Ribéry,Left Winger,2021,1000000.0,7-Apr-83,38.0,"1,70",right,Alain Migliaccio 
15965,54984,380,Diego Perotti,Left Winger,2021,500000.0,26-Jul-88,32.0,"1,79",right,GG11  
15966,291422,380,Lys Mousset,Centre-Forward,2021,6000000.0,8-Feb-96,25.0,"1,86",right,Crown Football ... 
15967,241527,380,Federico Bonazzoli,Centre-Forward,2021,5000000.0,21-May-97,24.0,"1,82",left,TMP SOCCER srl  
15968,642689,380,Mikael,Centre-Forward,2021,2000000.0,28-May-99,22.0,"1,84",left,
15969,194549,380,Simy,Centre-Forward,2021,1500000.0,7-May-92,29.0,"1,98",right,B.F.P. Sport s.r.l. 
15970,67556,380,Milan Djuric,Centre-Forward,2021,1500000.0,22-May-90,31.0,"1,99",right,OFP OMNIA FOOTBALL ... 
15971,213854,380,Cedric Gondo,Centre-Forward,2021,700000.0,25-Nov-96,24.0,"1,87",right,Team Raiola 
15972,421780,380,Edoardo Vergani,Centre-Forward,2021,600000.0,6-Feb-01,20.0,"1,86",right,TMP SOCCER srl  
15973,267614,380,Julian Kristoffersen,Centre-Forward,2021,200000.0,10-May-97,24.0,"1,98",right,Keypass AS 
15974,651206,380,Angelo Guida,Centre-Forward,2021,75000.0,24-Aug-02,18.0,"1,84",,Avvocato Claudio ... 
15975,542394,380,Carmine Iannone,Centre-Forward,2021,25000.0,19-Jul-01,19.0,"1,87",,
15976,622029,380,Lorenzo Cannavale,Centre-Forward,2021,10000.0,29-Jan-02,19.0,"1,83",,
15979,18036,583,Nicolas Douchez,Goalkeeper,2015,250000.0,22-Apr-80,35.0,"1,85",right,
15985,340480,583,Mamadou Doucouré,Centre-Back,2015,,21-May-98,17.0,"1,83",left,Sport Avenir ... 
15990,45548,583,Gregory van der Wiel,Right-Back,2015,7500000.0,3-Feb-88,27.0,"1,83",right,
15995,291111,583,Sessi D'Almeida,Defensive Midfield,2015,,20-Nov-95,19.0,"1,78",right,CSM Sport & ... 
15999,392276,583,Timothée Taufflieb,Central Midfield,2015,,1-Dec-92,22.0,"1,72",left,ASI MANAGEMENT 
16001,182910,583,Hervin Ongenda,Attacking Midfield,2015,1500000.0,24-Jun-95,20.0,"1,71",right,D.P. Football ... 
16002,50570,583,Ezequiel Lavezzi,Left Winger,2015,5000000.0,3-May-85,30.0,"1,73",right,Alejandro Ives ... 
16003,289433,583,Yakou Méïté,Left Winger,2015,,11-Feb-96,19.0,"1,85",left,Relatives 
16008,3455,583,Zlatan Ibrahimović,Centre-Forward,2015,15000000.0,3-Oct-81,33.0,"1,95",right,Team Raiola 
16016,225335,162,Wallace,Centre-Back,2015,3500000.0,14-Oct-94,20.0,"1,91",right,MACAR SPORTS 
16019,9828,162,Ricardo Carvalho,Centre-Back,2015,500000.0,18-May-78,37.0,"1,82",right,Gestifute 
16028,339089,162,Abdou Aziz Thiam,Defensive Midfield,2015,150000.0,15-Jan-97,18.0,"1,80",right,
16035,205938,162,Mario Pasalic,Attacking Midfield,2015,5000000.0,9-Feb-95,20.0,"1,88",right,TTMA 
16038,94529,162,Stephan El Shaarawy,Left Winger,2015,17000000.0,27-Oct-92,22.0,"1,78",right,Manuel El Shaarawy 
16048,18829,162,Vágner Love,Centre-Forward,2015,3000000.0,11-Jun-84,31.0,"1,72",both,Ferreira 
16065,85863,1041,Gueïda Fofana,Defensive Midfield,2015,1500000.0,16-May-91,24.0,"1,82",right,
16078,182903,1041,Zakarie Labidi,Attacking Midfield,2015,150000.0,8-Feb-95,20.0,"1,78",left,no agent 
16091,215653,244,Baptiste Aloé,Centre-Back,2015,1000000.0,29-Jun-94,21.0,"1,84",right,
16092,289216,244,Stéphane Sparagna,Centre-Back,2015,1000000.0,17-Feb-95,20.0,"1,87",right,Sport Profile 
16096,44709,244,Paolo De Ceglie,Left-Back,2015,1000000.0,17-Sep-86,28.0,"1,84",left,
16097,289194,244,Alphousseyni Sané,Left-Back,2015,150000.0,17-Jan-96,19.0,"1,74",left,
16098,43722,244,Mauricio Isla,Right-Back,2015,6000000.0,12-Jun-88,27.0,"1,76",right,AIM fútbol 
16103,218118,244,Lucas Silva,Defensive Midfield,2015,5000000.0,16-Feb-93,22.0,"1,81",right,P&P Sport ... 
16105,93690,244,Brice Dja Djedje,Defensive Midfield,2015,3500000.0,23-Dec-90,24.0,"1,76",right,
16111,93664,244,Abdelaziz Barrada,Attacking Midfield,2015,3500000.0,19-Jun-89,26.0,"1,79",right,
16116,289225,244,Samad Mouhammadou,Right Winger,2015,,13-Jan-95,20.0,"1,72",right,GN Sports 
16118,35099,244,Steven Fletcher,Centre-Forward,2015,3000000.0,26-Mar-87,28.0,"1,85",left,Stonemountain ... 
16119,131589,244,Billel Omrani,Centre-Forward,2015,250000.0,2-Jun-93,22.0,"1,88",left,
16128,43886,618,Moustapha Sall,Centre-Back,2015,3000000.0,30-Nov-85,29.0,"1,93",right,
